Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
History	What was the objective of Operation Husky launched in 1943?	The capture of Sicily	The bombardment of the Monte Casino Cloister	The landings at Anzio	The final defeat of German forces in Africa	The capture of Sicily
History	In May 1941 the Germans used airborne divisions to invade the Island of Crete. Who was the commander of these forces?	General Hans Sponeck	General Albert Kesselring	General Kurt Student	Major Otto Skorzeny	General Kurt Student
History	What was the codename for the amphibious assault on Normandy, France on 6 June 1944?	Husky	Neptune	Torch	Avalanche	Neptune
History	Who assassinated Robert F. Kennedy on June 5, 1968?	Charles Guiteau	Sirhan Sirhan	Gavrilo Princip	James Earl Ray	Sirhan Sirhan
History	What cartoon character made his film debut on June 9, 1934?	Daffy Duck	Mickey Mouse	Donald Duck	Pluto	Donald Duck
History	Who was the first horse to claim the United States Triple Crown of Thoroughbred Racing on June 11, 1919?	Secretariat	Sir Barton	Affirmed	War Admiral	Sir Barton
History	This corporation, initially known as the Computing-Tabulating-Recording Company, was incorporated on June 15, 1911.	Texas Instruments	Hewlitt Packard	Price Waterhouse	IBM	IBM
History	What holiday was first celebrated on June 19, 1910?	Memorial Day	Mothers Day	Fathers Day	Flag Day	Fathers Day
History	On June 21, 1788 the US Constitution became the law of the land when ratified by New Hampshire.	True	False			True
History	What president signed legislation providing for an 8-hour work-day applicable to federal employees on June 25, 1868?	Ulysses S. Grant	Andrew Johnson	Abraham Lincoln	Andrew Jackson	Andrew Johnson
History	Who assassinated Austrian Archduke Franz Ferdinand and his wife on June 28, 1914?	Charles Guiteau	Leon Czolgosz	Gavrilo Princip	Sirhan Sirhan	Gavrilo Princip
History	What soap opera moved from radio to television on June 30, 1952?	General Hospital	Young and the Restless	Guiding Light	Days of our Lives	Guiding Light
History	In Greek mythology, Patroclus donned Achilles armor to fight against the Trojans and was killed by Hector.	True	False			True
History	How did the Greeks overtake the city of Troy during the Trojan War?	The Trojans surrendered.	They used a wooden hollow horse.	They destroyed the walls of the city.	Achilles killed the Trojan soldiers.	They used a wooden hollow horse.
History	Scythian monk Dennis the Little, who lived in the sixth century invented this.	Numbering years according to the life of Jesus	The concepts of Feudalism	The horse-pulled plow	Taking a census every decade	Numbering years according to the life of Jesus
History	Which of these was invented by US assistant commissioner Kathy Adams?	Stealth technology for airplanes	Fabric softeners	The reality TV show	The expression Y2K	The expression Y2K
History	It can be difficult to both hold a string instrument and play it. Which of these musicians holds a patent for a device used for holding a stringed instrument?	Bob Dylan	Tom Petty	Denny Dougherty	Eddie Van Halen	Eddie Van Halen
History	Which famous person holds a patent for a cardiac pulse monitor?	Lawrence Welk	Jay Leno	Paul Winchell	Zeppo Marx	Zeppo Marx
History	What famous person got a patent in 2002 for a device used to tune drumheads?	Buddy Rich	Marlon Brando	Johnny Carson	Richard Feynmann	Marlon Brando
History	Which famous person holds a patent for the design of  an ash tray?	Johnny Carson	Axl Rose	Rachel Carson	Lawrence Welk	Lawrence Welk
History	In 1951 this famous actor was awarded a patent for the design of a blowout toy. He was very famous for his musical comedies.	James Arness	Danny Kaye	Johnny Carson	Marlon Brando	Danny Kaye
History	Which of these people holds a patent for the design of a certain toy figure?	Paul Winchell	Lawrence Welk	Fred Rogers	George Lucas	George Lucas
History	This actor, who was the voice of Roger Rabbit in 1988 and did voice work in Polar Express, got  a patent for a toy adapted for pulling and stretching.	Patrick Wharton	Fred Watson	Hank Azari	Charles Fleischer	Charles Fleischer
History	This person worked in a patent office while in graduate school and is the co-holder of patent # 1781541 for a refrigerator.	Albert Einstein	Franz Kafka	Vince McMahn	Herbert Hoover	Albert Einstein
History	Few people know that this person holds a patent for a type of disposable child’s diaper.	Jamie Lee Curtis	Gary Burghoff	Elizabeth Taylor	Betty White	Jamie Lee Curtis
History	Which one of these people holds several patents for fishing lures?	Jamie Lee Curtis	Gary Burghoff	Jonathan Winters	Charlton Heston	Gary Burghoff
History	Under his real name this person holds patent #140245 for an improved method for scrapbooking.	Abraham Lincoln	Harry Houdini	Mark Twain	Charles Dickens	Mark Twain
History	Which of one these people holds patent #1370316 for a divers suit?	Herbert Hoover	Abraham Lincoln	Harry Houdini	Mark Twain	Harry Houdini
History	Which musician holds a patent for an electronic device that helps a composer, a musician, or a conductor to interactively select parts of a musical score?	Darryl The Captain Dragon	Harry Connick, Jr.	Henry Mancini	Johnny Mercer	Harry Connick, Jr.
History	If you recall well the performances of these men, it won’t be hard to guess which one of them holds a patent for a device that allows a performer to lean forward past his center of gravity.	Axl Rose	Gene Simmons	Chaim Witz	Michael Jackson	Michael Jackson
History	This man holds a patent for a special Jacuzzi-type of spa bath for women that includes a chair, a circulation valve, and a device for eliminating the dirty water.	Joseph Abrahams	Jerry Lewis	Marcel Marceau	Penn Jillette	Penn Jillette
History	Which of these people was issued patent # 6469 for a new method of buoying vessels over shoals?	Andrew Jackson	Stephen Decateur	Herbert Hoover	Abraham Lincoln	Abraham Lincoln
History	In 1974, this lady got a patent for a pantyhose with a shaping band for cheeky derriere relief.	Michelle Pfeiffer	Eartha Kitt	Donna Mills	Julie Newmar	Julie Newmar
History	The Great Pyramid of Giza is believed to have been built as the tomb of this Egyptian pharaoh.	Amenhotep	Ramses	Tut	Khufu	Khufu
History	What was the original height of the Great Pyramid?	481 feet	565 feet	380 feet	600 feet	481 feet
History	The Great Pyramid is one of the pyramids of the Giza pyramid complex. Which monument is NOT a part of that complex?	The Pyramid of Khafre	The Great Sphinx	The Pyramid of Menkaure	The Pyramid of Amenemhet I	The Pyramid of Amenemhet I
History	Where in Egypt are the Pyramids of Giza situated?	In Abu Simbel, Southern Egypt	Near the Gulf of Aqaba	In the very heart of Egypt	On the outskirts of Cairo	On the outskirts of Cairo
History	What is the estimated frame of time in which the Great Pyramid was constructed?	more than 40 years	10 - 15 years	15 - 20 years	30 - 40 years	15 - 20 years
History	Which one of the Pyramids of Giza has visibly retained its polished limestone casing at its apex?	The Pyramid of Khafre	The Great Pyramid of Giza	The Pyramid of Djedefre	One of the Queens Pyramids	The Pyramid of Khafre
History	Which peculiarity of the Great Pyramid interior distinguishes it from the other pyramids?	The ascending passages and upper chambers	The larger number of its chambers	The underground chamber	Its wider and longer passages	The ascending passages and upper chambers
History	What common feature do all of the entrances of the Pyramids in Giza share?	They all face the exact north.	They all face the exact west.	They all face the Nile River bank.	They are all oriented towards the Sphinx.	They all face the exact north.
History	Towards the end of the 14th century, vandalized by an angered Sufi Muslim, the Great Sphinx of Giza lost what essential piece.	Its nose	Its wings	Its headdress	Its tail	Its nose
History	What word refers to the hundreds of flat-roofed Egyptian tombs built round the Pyramids of Giza?	Pyramidions	Mastabas	Ben-bens	Stelas	Mastabas
