Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
People	This Dave went all the way from driving a talking car to judging whether or not Americas Got Talent.	David Hasselhoff	David Schwimmer	David Dukes	Dave Coulier	David Hasselhoff
People	This would-be jockey became the heartthrob of the made for TV band The Monkees.	Davy Jones	Dave Coulier	Dave Thomas	David Cross	Davy Jones
People	Dave Couliers first starring TV role was in the Nickelodeon Classic Show Cut it Out!.	True	False			False
People	Dave Thomas named his restaurant chain after his daughter.	True	False			True
People	Dave Thomas co-starred with which SCTV veteran in the cult classic Strange Brew?	John Candy	Rick Moranis	Eugene Levy	Steve Martin	Rick Moranis
People	David Duke, the former Republican representative for Louisiana, is famous for heading what other organization?	4H Club	NAACP	Black Panthers	Ku Klux Klan	Ku Klux Klan
People	This humor columnist was syndicated nationwide before he retired in 2005.	Dave Reddy	Dave Bush	Dave Loder	Dave Barry	Dave Barry
People	David became the first King of Israel after slaying Goliath.	False	True			False
People	David Schwimmer, who co-starred in the television show Friends, plays a hypochondriac character in which animated movie?	Toy Story	Cars	Finding Nemo	Madagascar	Madagascar
People	Which Canadian actor lived on the Dog Creek Reserve until he was 8?	Chief Dan George	Adam Beach	Lorne Greene	Graham Greene	Adam Beach
People	This B-movie actress was born on March 10, 1957, in St. Johns, Newfoundland.	Neve Campbell	Dorothy Stratten	Pamela Anderson	Shannon Tweed	Shannon Tweed
People	Which actress was born on October 17, 1948 in Yellowknife, Northwest Territories?	Fay Wray	Margot Kidder	Kate Ried	Catherin Ohara	Margot Kidder
People	He was born in Wilmot Nova Scotia in 1844, and was the first man to sail around the world alone.	Rick Hansen	William Barker	Grham Greene	Josua Slocum	Josua Slocum
People	Which famous person was born on October 25, 1912  in Hamilton, Ontario?	Jack Warner	James J Hill	Jack Kent Cooke	Conrad Black	Jack Kent Cooke
People	This Canadian author is known for his novel which was adapted into a Kevin Costner movie.	Farley Mowat	Leonard Cohen	W.P. Kinsella	W.O. Mitchell	W.P. Kinsella
People	Which celebrity was born Eileen Regina Edwards, in Windsor, Ontario?	Shania Twain	Pamela Anderson	Terry Clark	Ann Murray	Shania Twain
People	Which Canadian is the inventor of basketball?	Paul Tracey	James Naismith	Ned Hanlan	Bobby Orr	James Naismith
People	Which famous journalist was born in Toronto Ontario on July 29, 1938?	Peter Kent	Peter Jennings	Tom Brokaw	Brian Williams	Peter Jennings
People	This famous Canadian actor, who starred in over 100 movies and TV shows, is best known for playing either cowboys or ordinary people in extraordinary circumstances.	Norm Macdonald	Lorne Greene	Glenn Ford	Barry Morse	Glenn Ford
People	Which of Henry VIIIs chancellors had an international reputation as a great Renaissance Humanist?	Bishop Gardiner	Richard Cromwell	Sir Thomas More	Cardinal Wolsey	Sir Thomas More
People	While Elizabeth I never married, she retained a lifelong attraction to her Master of Horse, Robert Dudley, who was honored with this title.	Queens consort	Earl of Essex	Earl of Leicester	Prime Minister	Earl of Leicester
People	Elizabeth Is privateers, known as Sea Dogs, were a colorful chapter in her reign. One of these claimed international celebrity by circumnavigating the globe. Name him.	Richard Hackluit	Walter Rawleigh	Martin Frobisher	Francis Drake	Francis Drake
People	Bloody Mary was the pejorative nickname given to Mary Stuart, Queen of Scots.	True	False			False
People	It is one of those dynastic ironies that the great royal enemy of Elizabeth I of England, Philip II of Spain, was also related to her in what way?	He was her cousin.	He was her uncle.	He was her brother-in-law.	He was her father-in-law.	He was her brother-in-law.
People	Which of he following famous English dramatists was NOT a part of the Elizabethan era?	William Shakespeare	Richard Sheridan	Christopher Marlowe	Ben Johnson	Richard Sheridan
People	The Tudor dynasty was founded by a Welsh adventurer, Owen Tudor, who gained prominence by marrying the widow of Henry V, Margaret Beaufort.	True	False			False
People	Mark Twains well loved story, The Prince and the Pauper involves the adventures of a teenage pauper and this English Prince who exchange their roles and identity.	Edward VI, son and heir of Henry VIII	James Stuart, the future James I who was the son of Mary Queen of Scots	Henry Fitzroi, the illegitimate son of Henry VIII	Arthur, the eldest son of Henry VII	Edward VI, son and heir of Henry VIII
People	The Tudors are credited with their skillful use of Parliament. Yet, Parliaments met infrequently at the royal pleasure. Elizabeth I ruled almost a half century and called only 4 Parliaments during her entire reign.	False	True			True
People	Who was the first woman to be elected to the U.S. Congress?	Patsy Mink	Amelia Earheart	Jeannette Rankin	Sally Ride	Jeannette Rankin
People	There were no women among the first 12 astronauts who set foot upon the moon.	False	True			True
People	What was Billy the Kids real name?	William Bonney	Henry Antrim	Henry McCarty	William Anderson	Henry McCarty
People	Billy the Kid was virtually unknown in his own lifetime.	True	False			True
People	Billy the Kid was born November 23 of what year?	1859	1861	1865	1852	1859
People	Billy the Kid was one of the founding members of a vigilante group known as The Regulators.	True	False			True
People	It is believed that Billy the Kid was born in this state.	New Mexico	Wyoming	New York	Texas	New York
People	Billy the Kid was left handed.	False	True			False
People	In what state did Billy the Kid die?	New Mexico	Oklahoma	Wyoming	Texas	New Mexico
People	Billy the Kid killed 21 men in his lifetime.	True	False			False
People	Which President of the United States said the following, You can teach a child to read, and he or her will be able to pass a literacy test.?	Ronald Reagan	Bill Clinton	George Bush	None of These	George Bush
People	Which politician said these words, I think gay marriage should be between a man and a woman.?	Dan Quayle	Barack Obama	Arnold Schwarzenegger	Al Gore	Arnold Schwarzenegger
People	Which late President of the United States said the following, The world is more like it is now then it ever has before.?	Franklin D. Roosevelt	Dwight D. Eisenhower	Woodrow Wilson	Richard Nixon	Dwight D. Eisenhower
People	This former member of the pop punk band Blink 182 was quoted as saying that he had never been to Kenya because Thats not a place where Im considered good-looking.	Brandon Boyd	Mark Hoppus	Tom DeLonge	Travis Barker	Mark Hoppus
People	What Prime Minister was quoted as saying A proof is a proof. What kind of proof? Its a proof. And when you have a good proof, its because it is proven.?	British Prime Minister Margaret Thatcher	Canadian Prime Minister Brian Maloney	Canadian Prime Minister Jean Chretien	Australian Prime Minister John Winston Howard	Canadian Prime Minister Jean Chretien
People	What pro-golfer said, I owe a lot to my parents, especially my mother and father.?	Tiger Woods	Greg Norman	Henry Cotton	John McEnroe	Greg Norman
People	What former Vice President of the United States said the following, We understand the importance of having bondage between the parents and their children.?	Dan Quayle	Walter Mondale	George H.W Bush	Al Gore	Dan Quayle
People	What brilliant actress said, If youre killed youve lost a very important part of your life.?	Julia Roberts	Brooke Shields	Sharon Stone	Juliette Lewis	Brooke Shields
People	What famous football player stated, The word genius isnt applicable in football. A genius is a guy like Norman Einstein.?	Brett Favre	Joe Namath	Joe Theisman	John Elway	Joe Theisman
People	Which magazine stated,  We are sorry to announce that Mr. Albert Brown has been quite unwell, owing to his recent death, and is taking a short holiday to recover.?	Time	Cosmopolitan	People	Parish	Parish
People	Dr. Martin Luther King, Jr. graduated with a degree in Sociology from what college?	Spelman Colege	Williams College	Vassar College	Morehouse College	Morehouse College
People	Martin Luther King, Jr. was president of this civil right organization which he led until his assassination.	Congress on Racial Equality	Southern Christian Leadership Organization	Urban League	Rainbow Coalition	Southern Christian Leadership Organization
People	In what year was Dr.  Martin Luther King, Jr. awarded the Nobel Peace Prize?	1964	1966	1962	1965	1964
People	The March on Washington for Jobs and Freedom, a large political rally at which Dr. Martin Luther King, Jr. delivered his famous I have a Dream speech, took place on what date?	May 28, 1963	June 28, 1962	August 27, 1964	August 28, 1963	August 28, 1963
People	Letter from Birmingham Jail, an open letter by Dr. Martin Luther King, Jr., was first published in which of the following political magazines?	The New Leader	National Review	The Nation	Time Magazine	The New Leader
People	In which year did Time Magazine name Dr. Martin Luther King, Jr. Man of the Year?	1962	1960	1964	1963	1963
People	Who stabbed Dr. Martin Luther King, Jr. in the chest while he was autographing his recently published book in Harlem, New York?	Taylor Branch	Harper Williams	David Garrows	Izola Curry	Izola Curry
People	Which of the following is the name of the Memphis motel in which Dr. Martin Luther King, Jr. was assassinated on April 4, 1968?	Stratford Motel	Bedford Motel	Peabody Motel	Lorraine Motel	Lorraine Motel
People	At what age was Dr. Martin Luther King, Jr. ordained a minister at Ebenezer Baptist Church in Atlanta?	20	23	21	19	19
People	Martin Luther King, Jr. was awarded a PhD degree by which university?	Bastyr University	Boston University	Brenau University	Atlanta State University	Boston University
People	This president was in office from 1789 - 1797. He was born in Westmoreland County, Virginia on February 22, 1732 and died of a throat infection on December 14, 1799.	Thomas Jefferson	John Adams	George Washington	James Madison	George Washington
People	This president was born in Albemarle County, Virginia on April 13, 1743. He was is office 1801 - 1809. He died on July 4, 1826.	George Washington	Thomas Jefferson	James Madison	John Adams	Thomas Jefferson
People	This U.S. President was in office from 1797 - 1801. He died on July 4, 1826.	John Adams	James Madison	Thomas Jefferson	George Washington	John Adams
